Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12
,,,,,,,,585,14064.0,11259.0,3535.0,1883.0,4213.0,5859.0,18939.0,25360.0,3449.0,17047.0,4797.0,2957.0
,,,,,,,,586,14715.0,11369.0,3491.0,1877.0,4329.0,6028.0,19391.0,25093.0,3542.0,17540.0,4811.0,2974.0
,,,,,,,,587,15408.0,11323.0,3486.0,1851.0,4450.0,6113.0,19823.0,24725.0,3637.0,17983.0,4795.0,2934.0
,,,,,,,,588,15816.0,11292.0,3426.0,1834.0,4579.0,6162.0,19907.0,24418.0,3676.0,18116.0,4792.0,2957.0
,,,,,,,,589,16118.0,11401.0,3423.0,1823.0,4703.0,6158.0,19766.0,24203.0,3661.0,18016.0,4843.0,2925.0
,,,,,,,,590,16255.0,11341.0,3423.0,1814.0,4708.0,6160.0,19783.0,23919.0,3694.0,18077.0,4842.0,2911.0
,,,,,,,,591,16368.0,11331.0,3426.0,1796.0,4689.0,6169.0,19727.0,23673.0,3672.0,18021.0,4829.0,2902.0
,,,,,,,,592,16275.0,11382.0,3421.0,1779.0,4578.0,6135.0,19539.0,23519.0,3624.0,17831.0,4755.0,2873.0
,,,,,,,,593,16172.0,11363.0,3419.0,1796.0,4565.0,6123.0,19337.0,23632.0,3572.0,17605.0,4736.0,2890.0
,,,,,,,,594,16555.0,11729.0,3444.0,1869.0,4623.0,6142.0,19359.0,24271.0,3559.0,17591.0,4851.0,2963.0
,,,,,,,,595,16253.0,11955.0,3536.0,1879.0,4544.0,6395.0,20262.0,25062.0,3716.0,18341.0,4867.0,3041.0
,,,,,,,,596,15665.0,11654.0,3520.0,1838.0,4270.0,6466.0,20904.0,25183.0,3816.0,18868.0,4737.0,2960.0
,,,,,,,,597,14781.0,11080.0,3390.0,1719.0,3880.0,6341.0,20612.0,24190.0,3759.0,18586.0,4479.0,2839.0
,,,,,,,,598,13486.0,10119.0,3138.0,1593.0,3522.0,6026.0,19565.0,22623.0,3565.0,17625.0,4157.0,2635.0
,,,,,,,,599,12389.0,9583.0,2909.0,1518.0,3245.0,5786.0,18035.0,20895.0,3272.0,16234.0,3930.0,2540.0
,,,,,,,,600,11693.0,9251.0,2745.0,1478.0,3160.0,5428.0,16735.0,19497.0,3032.0,15030.0,3754.0,2473.0
,,,,,,,,601,11328.0,9032.0,2666.0,1472.0,3074.0,5139.0,15956.0,18689.0,2887.0,14334.0,3662.0,2419.0
,,,,,,,,602,11003.0,8947.0,2629.0,1456.0,3052.0,4987.0,15562.0,18287.0,2810.0,13969.0,3638.0,2399.0
,,,,,,,,603,10924.0,8934.0,2623.0,1472.0,3129.0,4890.0,15316.0,18159.0,2762.0,13700.0,3655.0,2381.0
,,,,,,,,604,11094.0,9145.0,2666.0,1535.0,3349.0,4848.0,15204.0,18560.0,2745.0,13599.0,3787.0,2454.0
,,,,,,,,605,11678.0,9726.0,2841.0,1671.0,3633.0,4912.0,15407.0,19831.0,2771.0,13756.0,4086.0,2603.0
,,,,,,,,606,12187.0,10581.0,3164.0,1819.0,3778.0,5038.0,16233.0,21983.0,2926.0,14479.0,4400.0,2816.0
,,,,,,,,607,12350.0,10917.0,3447.0,1858.0,3888.0,5248.0,17560.0,24162.0,3154.0,15608.0,4588.0,2919.0
,,,,,,,,608,12543.0,11053.0,3493.0,1868.0,4060.0,5295.0,18473.0,25151.0,3311.0,16448.0,4671.0,2951.0
,,,,,,,,609,12764.0,11117.0,3485.0,1855.0,4226.0,5548.0,19024.0,25202.0,3426.0,17026.0,4691.0,2937.0
,,,,,,,,610,13025.0,11184.0,3477.0,1853.0,4327.0,5726.0,19632.0,25194.0,3565.0,17674.0,4703.0,2934.0
,,,,,,,,611,13230.0,11204.0,3431.0,1805.0,4421.0,5905.0,20056.0,25032.0,3657.0,18089.0,4689.0,2911.0
,,,,,,,,612,13403.0,11347.0,3408.0,1813.0,4549.0,5999.0,20061.0,24880.0,3674.0,18161.0,4696.0,2911.0
,,,,,,,,613,13566.0,11334.0,3379.0,1790.0,4614.0,5990.0,19839.0,24639.0,3640.0,17975.0,4659.0,2890.0
,,,,,,,,614,13716.0,11201.0,3385.0,1771.0,4623.0,6014.0,19828.0,24372.0,3672.0,17984.0,4629.0,2859.0
,,,,,,,,615,13926.0,11251.0,3384.0,1771.0,4557.0,6021.0,19616.0,24254.0,3654.0,17832.0,4603.0,2865.0
,,,,,,,,616,13975.0,11232.0,3382.0,1757.0,4420.0,5986.0,19448.0,24130.0,3614.0,17681.0,4575.0,2810.0
,,,,,,,,617,13834.0,11270.0,3381.0,1763.0,4365.0,5967.0,19290.0,24333.0,3575.0,17493.0,4612.0,2813.0
,,,,,,,,618,14263.0,11519.0,3366.0,1813.0,4427.0,5940.0,19330.0,24846.0,3550.0,17498.0,4679.0,2851.0
,,,,,,,,619,14038.0,11620.0,3437.0,1815.0,4305.0,6230.0,20122.0,25128.0,3686.0,18208.0,4638.0,2873.0
,,,,,,,,620,13656.0,11323.0,3394.0,1757.0,4084.0,6300.0,20629.0,24676.0,3773.0,18634.0,4534.0,2833.0
,,,,,,,,621,13077.0,10840.0,3239.0,1677.0,3782.0,6208.0,20121.0,23704.0,3672.0,18150.0,4321.0,2712.0
,,,,,,,,622,12242.0,10165.0,3069.0,1584.0,3498.0,6059.0,19178.0,22337.0,3488.0,17277.0,4071.0,2580.0
,,,,,,,,623,11406.0,9723.0,2862.0,1507.0,3260.0,5816.0,18085.0,20813.0,3284.0,16276.0,3856.0,2463.0
,,,,,,,,624,10897.0,9270.0,2751.0,1456.0,3116.0,5483.0,16885.0,19508.0,3048.0,15177.0,3672.0,2381.0
,,,,,,,,625,10507.0,9027.0,2649.0,1424.0,3030.0,5200.0,15756.0,18587.0,2854.0,14169.0,3575.0,2339.0
,,,,,,,,626,10256.0,8881.0,2561.0,1410.0,2980.0,5000.0,14977.0,18006.0,2711.0,13460.0,3527.0,2286.0
,,,,,,,,627,10120.0,8896.0,2545.0,1405.0,2976.0,4884.0,14622.0,17777.0,2638.0,13135.0,3517.0,2275.0
,,,,,,,,628,10155.0,9014.0,2570.0,1419.0,3032.0,4805.0,14422.0,17763.0,2604.0,12930.0,3547.0,2312.0
,,,,,,,,629,10388.0,9287.0,2623.0,1503.0,3147.0,4796.0,14476.0,18253.0,2604.0,12958.0,3713.0,2378.0
,,,,,,,,630,10578.0,9665.0,2735.0,1604.0,3243.0,4840.0,14881.0,19079.0,2671.0,13322.0,3851.0,2465.0
,,,,,,,,631,10789.0,9863.0,2920.0,1705.0,3414.0,4885.0,15561.0,20167.0,2799.0,13935.0,3980.0,2520.0
,,,,,,,,632,11297.0,10277.0,3069.0,1761.0,3596.0,4869.0,16018.0,21353.0,2887.0,14347.0,4160.0,2617.0
,,,,,,,,633,11675.0,10698.0,3184.0,1743.0,3738.0,5091.0,16708.0,22398.0,3015.0,14998.0,4252.0,2698.0
,,,,,,,,634,11981.0,10847.0,3260.0,1794.0,3821.0,5343.0,17332.0,23091.0,3154.0,15620.0,4321.0,2736.0
,,,,,,,,635,12247.0,10890.0,3247.0,1775.0,3862.0,5510.0,17760.0,23259.0,3244.0,16053.0,4313.0,2744.0
,,,,,,,,636,12528.0,10794.0,3207.0,1715.0,3900.0,5609.0,17893.0,23159.0,3289.0,16218.0,4280.0,2721.0
,,,,,,,,637,12759.0,10719.0,3151.0,1699.0,3911.0,5657.0,17904.0,22800.0,3318.0,16238.0,4241.0,2672.0
,,,,,,,,638,13126.0,10660.0,3094.0,1699.0,3932.0,5740.0,17919.0,22493.0,3349.0,16268.0,4208.0,2669.0
,,,,,,,,639,13573.0,10541.0,3093.0,1714.0,3945.0,5796.0,17960.0,22332.0,3376.0,16370.0,4203.0,2669.0
,,,,,,,,640,13848.0,10580.0,3088.0,1725.0,3910.0,5847.0,18091.0,22355.0,3411.0,16487.0,4232.0,2666.0
,,,,,,,,641,13913.0,10808.0,3112.0,1758.0,3966.0,5909.0,18244.0,22600.0,3436.0,16594.0,4278.0,2704.0
,,,,,,,,642,14323.0,11315.0,3166.0,1800.0,4093.0,5943.0,18441.0,23122.0,3451.0,16724.0,4404.0,2828.0
,,,,,,,,643,14031.0,11491.0,3260.0,1790.0,4021.0,6265.0,19319.0,23457.0,3583.0,17457.0,4423.0,2830.0
,,,,,,,,644,13532.0,11280.0,3245.0,1714.0,3846.0,6319.0,20069.0,23157.0,3699.0,18090.0,4325.0,2772.0
,,,,,,,,645,12855.0,10794.0,3130.0,1641.0,3611.0,6291.0,19608.0,22316.0,3597.0,17661.0,4147.0,2669.0
,,,,,,,,646,12118.0,10184.0,2935.0,1548.0,3339.0,6111.0,18825.0,21145.0,3453.0,16936.0,3914.0,2505.0
,,,,,,,,647,11290.0,9682.0,2763.0,1454.0,3131.0,5850.0,17639.0,19848.0,3218.0,15877.0,3755.0,2422.0
,,,,,,,,648,10738.0,9340.0,2641.0,1415.0,2996.0,5548.0,16490.0,18613.0,2995.0,14850.0,3623.0,2359.0
,,,,,,,,649,10377.0,9030.0,2563.0,1396.0,2910.0,5282.0,15714.0,17870.0,2847.0,14151.0,3534.0,2269.0
,,,,,,,,650,10092.0,8872.0,2525.0,1376.0,2868.0,5072.0,15112.0,17363.0,2737.0,13587.0,3499.0,2255.0
,,,,,,,,651,9997.0,8795.0,2496.0,1380.0,2858.0,4932.0,14658.0,17100.0,2650.0,13171.0,3509.0,2252.0
,,,,,,,,652,9981.0,8881.0,2519.0,1391.0,2890.0,4848.0,14343.0,17045.0,2583.0,12868.0,3537.0,2264.0
,,,,,,,,653,10103.0,9062.0,2581.0,1425.0,2966.0,4813.0,14541.0,17363.0,2627.0,13032.0,3645.0,2315.0
,,,,,,,,654,10170.0,9408.0,2706.0,1503.0,2999.0,4824.0,14684.0,17995.0,2643.0,13135.0,3785.0,2416.0
,,,,,,,,655,10395.0,9467.0,2858.0,1557.0,3168.0,4820.0,14953.0,18977.0,2689.0,13375.0,3915.0,2422.0
,,,,,,,,656,10995.0,9753.0,2978.0,1636.0,3332.0,4770.0,15421.0,20109.0,2779.0,13789.0,4061.0,2534.0
,,,,,,,,657,11558.0,10047.0,3065.0,1659.0,3499.0,5030.0,15753.0,21256.0,2861.0,14122.0,4182.0,2600.0
,,,,,,,,658,12161.0,10126.0,3104.0,1706.0,3638.0,5335.0,16527.0,21989.0,3015.0,14863.0,4204.0,2615.0
,,,,,,,,659,12830.0,10156.0,3094.0,1706.0,3735.0,5599.0,17205.0,22285.0,3170.0,15548.0,4221.0,2652.0
,,,,,,,,660,13595.0,10197.0,3070.0,1681.0,3800.0,5778.0,17650.0,22381.0,3289.0,16060.0,4201.0,2632.0
,,,,,,,,661,14383.0,10178.0,3077.0,1681.0,3879.0,5955.0,17968.0,22369.0,3394.0,16448.0,4201.0,2623.0
,,,,,,,,662,15133.0,10197.0,3083.0,1693.0,3959.0,6103.0,18372.0,22286.0,3513.0,16871.0,4197.0,2620.0
,,,,,,,,663,15938.0,10314.0,3104.0,1702.0,4011.0,6255.0,18835.0,22332.0,3624.0,17347.0,4258.0,2643.0
,,,,,,,,664,16225.0,10439.0,3146.0,1713.0,4000.0,6419.0,19311.0,22461.0,3723.0,17772.0,4285.0,2649.0
,,,,,,,,665,16283.0,10875.0,3174.0,1772.0,4065.0,6513.0,19703.0,22952.0,3801.0,18125.0,4341.0,2753.0
,,,,,,,,666,16344.0,11361.0,3258.0,1843.0,4173.0,6500.0,20069.0,23850.0,3833.0,18371.0,4528.0,2867.0
,,,,,,,,667,15806.0,11539.0,3382.0,1805.0,4052.0,6703.0,20871.0,24395.0,3932.0,18997.0,4537.0,2848.0
,,,,,,,,668,15027.0,11224.0,3357.0,1738.0,3813.0,6722.0,21430.0,23968.0,4011.0,19463.0,4402.0,2807.0
,,,,,,,,669,14094.0,10655.0,3197.0,1617.0,3438.0,6571.0,20763.0,22843.0,3865.0,18809.0,4170.0,2643.0
,,,,,,,,670,12989.0,9954.0,2940.0,1524.0,3145.0,6321.0,19575.0,21255.0,3627.0,17753.0,3870.0,2508.0
,,,,,,,,671,11880.0,9340.0,2709.0,1440.0,3006.0,6003.0,17959.0,19728.0,3314.0,16284.0,3709.0,2428.0
,,,,,,,,672,11256.0,8904.0,2579.0,1382.0,2893.0,5652.0,16570.0,18521.0,3049.0,15058.0,3584.0,2280.0
,,,,,,,,673,11952.0,10000.0,3169.0,1723.0,3414.0,5701.0,15290.0,24441.0,2720.0,14480.0,4142.0,2560.0
,,,,,,,,674,11787.0,9885.0,3144.0,1715.0,3390.0,5562.0,14705.0,23972.0,2621.0,13935.0,4063.0,2543.0
,,,,,,,,675,11778.0,9786.0,3138.0,1714.0,3392.0,5490.0,14349.0,23826.0,2553.0,13611.0,4054.0,2537.0
,,,,,,,,676,11861.0,9900.0,3185.0,1721.0,3443.0,5460.0,14216.0,23977.0,2534.0,13475.0,4068.0,2540.0
,,,,,,,,677,12224.0,10061.0,3273.0,1758.0,3549.0,5485.0,14246.0,24432.0,2536.0,13502.0,4111.0,2594.0
,,,,,,,,678,12766.0,10277.0,3421.0,1826.0,3668.0,5603.0,14632.0,25511.0,2609.0,13811.0,4290.0,2649.0
,,,,,,,,679,13196.0,10488.0,3626.0,1931.0,3733.0,5664.0,15317.0,27012.0,2720.0,14381.0,4486.0,2744.0
,,,,,,,,680,13540.0,10768.0,3770.0,2028.0,3783.0,5597.0,15797.0,28607.0,2807.0,14742.0,4679.0,2856.0
,,,,,,,,681,13755.0,10959.0,3861.0,2074.0,3805.0,5607.0,16522.0,29970.0,2953.0,15426.0,4837.0,2925.0
,,,,,,,,682,13785.0,11078.0,3863.0,2087.0,3747.0,5649.0,17028.0,30517.0,3044.0,15903.0,4826.0,2908.0
,,,,,,,,683,13643.0,11123.0,3779.0,2077.0,3693.0,5630.0,17140.0,30449.0,3066.0,16014.0,4790.0,2905.0
,,,,,,,,684,13472.0,11122.0,3710.0,2066.0,3614.0,5591.0,16978.0,30127.0,3040.0,15894.0,4788.0,2899.0
,,,,,,,,685,13312.0,10990.0,3603.0,2072.0,3561.0,5550.0,16842.0,29729.0,3012.0,15804.0,4743.0,2867.0
,,,,,,,,686,13141.0,10947.0,3528.0,2068.0,3562.0,5462.0,16695.0,29418.0,2988.0,15715.0,4698.0,2856.0
,,,,,,,,687,13129.0,11037.0,3501.0,2091.0,3580.0,5419.0,16530.0,29122.0,2959.0,15570.0,4678.0,2885.0
,,,,,,,,688,13422.0,11288.0,3579.0,2161.0,3680.0,5515.0,16718.0,29337.0,2986.0,15749.0,4741.0,2977.0
,,,,,,,,689,14234.0,12385.0,3821.0,2278.0,3993.0,5806.0,17445.0,30541.0,3111.0,16432.0,4984.0,3150.0
,,,,,,,,690,15047.0,12615.0,4047.0,2326.0,4160.0,6405.0,19569.0,32502.0,3508.0,18276.0,5186.0,3213.0
,,,,,,,,691,14828.0,12358.0,3992.0,2288.0,4084.0,6449.0,20150.0,32355.0,3600.0,18734.0,5173.0,3167.0
,,,,,,,,692,14442.0,12055.0,3949.0,2228.0,3987.0,6368.0,19832.0,31631.0,3545.0,18451.0,5060.0,3118.0
,,,,,,,,693,13966.0,11574.0,3842.0,2169.0,3810.0,6265.0,19349.0,30787.0,3451.0,18002.0,4974.0,3023.0
,,,,,,,,694,13172.0,10883.0,3665.0,2038.0,3571.0,6073.0,18499.0,29537.0,3284.0,17215.0,4805.0,2885.0
,,,,,,,,695,12378.0,10503.0,3473.0,1939.0,3319.0,5848.0,17272.0,27728.0,3060.0,16126.0,4524.0,2807.0
,,,,,,,,696,11922.0,10052.0,3338.0,1851.0,3190.0,5573.0,16017.0,26046.0,2831.0,15064.0,4345.0,2692.0
,,,,,,,,697,11686.0,9805.0,3299.0,1848.0,3119.0,5362.0,14968.0,25260.0,2649.0,14125.0,4231.0,2643.0
,,,,,,,,698,11577.0,9769.0,3309.0,1821.0,3087.0,5273.0,14425.0,24933.0,2537.0,13603.0,4208.0,2632.0
,,,,,,,,699,11668.0,9908.0,3348.0,1837.0,3098.0,5229.0,14195.0,25022.0,2490.0,13359.0,4232.0,2658.0
,,,,,,,,700,11933.0,10169.0,3447.0,1879.0,3185.0,5213.0,14239.0,25567.0,2504.0,13382.0,4309.0,2727.0
,,,,,,,,701,12679.0,10721.0,3639.0,1949.0,3364.0,5326.0,14693.0,26835.0,2575.0,13745.0,4486.0,2859.0
,,,,,,,,702,13525.0,11363.0,3939.0,2110.0,3574.0,5524.0,15720.0,28957.0,2765.0,14517.0,4826.0,3038.0
,,,,,,,,703,14145.0,11741.0,4195.0,2274.0,3728.0,5744.0,17308.0,31424.0,3040.0,15876.0,5157.0,3187.0
,,,,,,,,704,14344.0,11953.0,4336.0,2309.0,3849.0,5728.0,18388.0,33062.0,3229.0,16845.0,5395.0,3293.0
,,,,,,,,705,14494.0,12139.0,4342.0,2335.0,3999.0,5798.0,19255.0,33779.0,3394.0,17747.0,5452.0,3340.0
,,,,,,,,706,14442.0,12369.0,4297.0,2340.0,4032.0,5878.0,19791.0,34173.0,3495.0,18288.0,5505.0,3363.0
,,,,,,,,707,14202.0,12380.0,4227.0,2321.0,4021.0,5894.0,20029.0,34266.0,3550.0,18543.0,5544.0,3382.0
,,,,,,,,708,13894.0,12309.0,4131.0,2296.0,4007.0,5906.0,19897.0,33891.0,3538.0,18427.0,5475.0,3348.0
,,,,,,,,709,13615.0,12227.0,4040.0,2272.0,3984.0,5853.0,19616.0,33438.0,3492.0,18218.0,5430.0,3319.0
,,,,,,,,710,13400.0,12327.0,3988.0,2264.0,3941.0,5784.0,19382.0,32988.0,3462.0,18020.0,5354.0,3305.0
,,,,,,,,711,13279.0,12493.0,3944.0,2256.0,3928.0,5721.0,19125.0,32708.0,3420.0,17819.0,5317.0,3319.0
,,,,,,,,712,13429.0,13056.0,4014.0,2317.0,3978.0,5719.0,19079.0,32676.0,3394.0,17758.0,5344.0,3397.0
,,,,,,,,713,14212.0,14188.0,4227.0,2441.0,4233.0,5994.0,19622.0,33876.0,3492.0,18223.0,5533.0,3558.0
,,,,,,,,714,15368.0,14203.0,4442.0,2524.0,4410.0,6663.0,21795.0,35448.0,3883.0,20067.0,5751.0,3598.0
,,,,,,,,715,15324.0,13861.0,4411.0,2475.0,4374.0,6761.0,22559.0,35108.0,4009.0,20689.0,5719.0,3567.0
,,,,,,,,716,15104.0,13477.0,4336.0,2425.0,4277.0,6709.0,22316.0,34240.0,3969.0,20462.0,5634.0,3503.0
,,,,,,,,717,14717.0,12811.0,4192.0,2325.0,4072.0,6611.0,21697.0,33097.0,3844.0,19940.0,5479.0,3354.0
,,,,,,,,718,13781.0,11830.0,3914.0,2179.0,3738.0,6375.0,20500.0,31083.0,3627.0,18868.0,5169.0,3175.0
,,,,,,,,719,12958.0,11326.0,3660.0,2045.0,3452.0,6104.0,18785.0,28699.0,3309.0,17444.0,4829.0,3080.0
,,,,,,,,720,12485.0,10902.0,3528.0,1978.0,3270.0,5796.0,17226.0,26768.0,3035.0,16006.0,4612.0,2979.0
,,,,,,,,721,12291.0,10794.0,3472.0,1932.0,3181.0,5621.0,16155.0,25637.0,2839.0,15041.0,4468.0,2931.0
,,,,,,,,722,12272.0,10768.0,3461.0,1918.0,3154.0,5572.0,15573.0,25176.0,2726.0,14499.0,4434.0,2876.0
,,,,,,,,723,12423.0,10855.0,3493.0,1942.0,3180.0,5596.0,15306.0,25128.0,2668.0,14235.0,4447.0,2914.0
,,,,,,,,724,12953.0,11165.0,3592.0,1969.0,3297.0,5636.0,15369.0,25464.0,2682.0,14268.0,4502.0,2960.0
,,,,,,,,725,14144.0,11903.0,3806.0,2026.0,3587.0,5792.0,15912.0,26685.0,2782.0,14742.0,4695.0,3109.0
,,,,,,,,726,15769.0,12967.0,4195.0,2222.0,3963.0,6113.0,17307.0,29135.0,3037.0,15866.0,5112.0,3348.0
,,,,,,,,727,16326.0,13355.0,4541.0,2424.0,4072.0,6508.0,19637.0,32327.0,3449.0,17772.0,5552.0,3512.0
,,,,,,,,728,15545.0,13386.0,4546.0,2422.0,4053.0,6480.0,20847.0,34101.0,3667.0,18828.0,5681.0,3526.0
,,,,,,,,729,14794.0,13336.0,4442.0,2386.0,4051.0,6324.0,20819.0,34058.0,3669.0,19038.0,5634.0,3506.0
,,,,,,,,730,14253.0,13183.0,4368.0,2381.0,4026.0,6230.0,20578.0,33880.0,3643.0,18948.0,5596.0,3464.0
,,,,,,,,731,13832.0,12918.0,4283.0,2338.0,4011.0,6165.0,20301.0,33440.0,3606.0,18787.0,5531.0,3391.0
,,,,,,,,732,13545.0,12735.0,4180.0,2326.0,3975.0,6074.0,19928.0,32999.0,3550.0,18549.0,5442.0,3340.0
,,,,,,,,733,13289.0,12551.0,4083.0,2296.0,3925.0,5968.0,19518.0,32665.0,3479.0,18229.0,5383.0,3296.0
,,,,,,,,734,13080.0,12460.0,4018.0,2279.0,3920.0,5873.0,19272.0,32315.0,3451.0,18010.0,5335.0,3270.0
,,,,,,,,735,13007.0,12525.0,3987.0,2291.0,3900.0,5781.0,19016.0,32001.0,3403.0,17813.0,5274.0,3230.0
,,,,,,,,736,13172.0,13033.0,4018.0,2335.0,3946.0,5770.0,18955.0,32063.0,3376.0,17753.0,5289.0,3340.0
,,,,,,,,737,14000.0,14218.0,4206.0,2439.0,4244.0,6076.0,19499.0,33044.0,3476.0,18208.0,5483.0,3524.0
,,,,,,,,738,15134.0,14415.0,4349.0,2492.0,4450.0,6782.0,21747.0,34729.0,3873.0,20101.0,5665.0,3567.0
,,,,,,,,739,15198.0,14231.0,4297.0,2475.0,4433.0,6929.0,22510.0,34518.0,4019.0,20727.0,5619.0,3564.0
,,,,,,,,740,15068.0,13881.0,4198.0,2399.0,4375.0,6959.0,22268.0,33561.0,3972.0,20510.0,5544.0,3461.0
,,,,,,,,741,14686.0,13135.0,4029.0,2300.0,4172.0,6804.0,21662.0,32501.0,3867.0,20060.0,5376.0,3311.0
,,,,,,,,742,13765.0,12180.0,3731.0,2166.0,3872.0,6590.0,20391.0,30817.0,3635.0,18938.0,5057.0,3103.0
,,,,,,,,743,12875.0,11612.0,3472.0,2028.0,3595.0,6267.0,18627.0,28522.0,3311.0,17376.0,4702.0,3014.0
,,,,,,,,744,12488.0,11211.0,3315.0,1951.0,3439.0,5956.0,17091.0,26643.0,3034.0,15996.0,4420.0,2890.0
,,,,,,,,745,12335.0,11029.0,3229.0,1911.0,3378.0,5702.0,16037.0,25556.0,2854.0,15013.0,4331.0,2845.0
,,,,,,,,746,12373.0,10925.0,3195.0,1898.0,3378.0,5632.0,15439.0,25143.0,2737.0,14455.0,4259.0,2819.0
,,,,,,,,747,12607.0,10909.0,3184.0,1923.0,3435.0,5595.0,15209.0,25169.0,2706.0,14255.0,4266.0,2810.0
,,,,,,,,748,13198.0,11171.0,3250.0,1949.0,3593.0,5629.0,15260.0,25650.0,2711.0,14288.0,4330.0,2879.0
,,,,,,,,749,14457.0,11815.0,3463.0,2029.0,3940.0,5780.0,15787.0,26863.0,2804.0,14754.0,4490.0,2997.0
,,,,,,,,750,16209.0,12681.0,3810.0,2227.0,4296.0,6061.0,17156.0,29034.0,3052.0,15976.0,4842.0,3210.0
,,,,,,,,751,16773.0,13115.0,4122.0,2380.0,4346.0,6425.0,19421.0,31903.0,3457.0,17960.0,5276.0,3376.0
,,,,,,,,752,15928.0,13077.0,4162.0,2387.0,4252.0,6312.0,20604.0,33493.0,3667.0,18993.0,5420.0,3391.0
,,,,,,,,753,15050.0,13047.0,4128.0,2384.0,4173.0,6156.0,20547.0,33758.0,3666.0,19021.0,5407.0,3411.0
,,,,,,,,754,14444.0,12869.0,4133.0,2390.0,4096.0,6053.0,20299.0,33866.0,3627.0,18876.0,5386.0,3388.0
,,,,,,,,755,13923.0,12780.0,4126.0,2376.0,4003.0,5986.0,20083.0,33833.0,3586.0,18733.0,5282.0,3363.0
,,,,,,,,756,13545.0,12650.0,4060.0,2352.0,3928.0,5923.0,19820.0,33520.0,3544.0,18521.0,5236.0,3325.0
,,,,,,,,757,13249.0,12485.0,4024.0,2343.0,3876.0,5826.0,19442.0,33248.0,3482.0,18217.0,5274.0,3273.0
,,,,,,,,758,13051.0,12370.0,3987.0,2329.0,3826.0,5786.0,19261.0,32762.0,3457.0,18064.0,5243.0,3254.0
,,,,,,,,759,12989.0,12258.0,3964.0,2345.0,3830.0,5705.0,19048.0,32461.0,3426.0,17906.0,5252.0,3262.0
,,,,,,,,760,13183.0,12586.0,4035.0,2391.0,3871.0,5720.0,19043.0,32531.0,3419.0,17891.0,5304.0,3379.0
,,,,,,,,761,13945.0,13617.0,4203.0,2475.0,4184.0,5989.0,19421.0,33420.0,3481.0,18180.0,5449.0,3529.0
,,,,,,,,762,15272.0,13749.0,4255.0,2533.0,4385.0,6637.0,21313.0,34745.0,3831.0,19882.0,5514.0,3561.0
,,,,,,,,763,15355.0,13467.0,4160.0,2494.0,4362.0,6738.0,22098.0,34148.0,3963.0,20564.0,5442.0,3515.0
,,,,,,,,764,15206.0,13115.0,4034.0,2422.0,4285.0,6708.0,21811.0,33241.0,3904.0,20268.0,5396.0,3477.0
,,,,,,,,765,14877.0,12441.0,3844.0,2328.0,4086.0,6627.0,21264.0,32170.0,3810.0,19765.0,5225.0,3314.0
,,,,,,,,766,14005.0,11494.0,3549.0,2189.0,3794.0,6383.0,20126.0,30348.0,3598.0,18776.0,4916.0,3135.0
,,,,,,,,767,13084.0,10933.0,3290.0,2054.0,3544.0,6114.0,18415.0,28143.0,3274.0,17242.0,4585.0,3041.0
,,,,,,,,768,12754.0,10594.0,3125.0,1977.0,3399.0,5780.0,16828.0,26236.0,3003.0,15936.0,4355.0,2943.0
,,,,,,,,769,12661.0,10353.0,3049.0,1932.0,3326.0,5585.0,15815.0,25254.0,2804.0,15000.0,4225.0,2893.0
,,,,,,,,770,12674.0,10215.0,3029.0,1922.0,3274.0,5470.0,15240.0,24907.0,2717.0,14487.0,4156.0,2854.0
,,,,,,,,771,12870.0,10239.0,3034.0,1932.0,3303.0,5446.0,14991.0,24789.0,2660.0,14217.0,4133.0,2865.0
,,,,,,,,772,13438.0,10376.0,3080.0,1977.0,3424.0,5511.0,15056.0,25155.0,2676.0,14237.0,4176.0,2885.0
,,,,,,,,773,14662.0,11059.0,3278.0,2024.0,3712.0,5628.0,15551.0,26210.0,2765.0,14676.0,4358.0,3017.0
,,,,,,,,774,16390.0,11980.0,3652.0,2207.0,4075.0,5933.0,16847.0,28264.0,3003.0,15769.0,4612.0,3221.0
,,,,,,,,775,16998.0,12205.0,3941.0,2360.0,4126.0,6272.0,19084.0,30684.0,3397.0,17733.0,5103.0,3373.0
,,,,,,,,776,16113.0,12124.0,3995.0,2382.0,4060.0,6291.0,20327.0,32158.0,3624.0,18790.0,5320.0,3406.0
,,,,,,,,777,15208.0,12071.0,3947.0,2370.0,4008.0,6194.0,20333.0,32081.0,3624.0,18874.0,5330.0,3394.0
,,,,,,,,778,14534.0,12041.0,3952.0,2354.0,3961.0,6112.0,20410.0,32209.0,3635.0,18934.0,5342.0,3385.0
,,,,,,,,779,14005.0,11974.0,3947.0,2344.0,3900.0,6072.0,20425.0,32295.0,3632.0,18936.0,5303.0,3328.0
,,,,,,,,780,13594.0,11873.0,3912.0,2325.0,3836.0,6003.0,20333.0,31961.0,3607.0,18833.0,5267.0,3282.0
,,,,,,,,781,13291.0,11822.0,3901.0,2309.0,3824.0,5929.0,20146.0,31554.0,3575.0,18649.0,5204.0,3221.0
