region,Resource,technology,cluster,R_ID,Zone,STOR,SOLAR,BIOPOWER,NONCCS_COAL,CCS_COAL,GEOTHERMAL,WIND,NONCCS_GAS,CCS_GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,BATTERY,PUMPED,FLYWHEEL,THERMALSTOR,NONDISP,RENEW,CES,OTHER,Commit,New_Build,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Max_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,VRE,THERM,MUST_RUN,FLEX,Existing_Cap_MWh,Var_Cost,CO2_Rate,Start_Cost,CO2_Per_Start,MinInter,MinCoef,MaxInter,MaxCoef
PNW,PNW_batteries_1,batteries,1,59,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2,5.0,11.2,2.24,0.0,0.0,0.6097,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.92,0.92,1.0,10.0,1.0,1.0,0,0,0,0,0,0,36.1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_biomass_1,biomass,1,60,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,95.0,22.0,94.996,4.318,0.0,0.0,12.2976,0.0,0.0,3.62,117.0,16.5,10.34,None,0.32,1.0,1.0,0.0,0.0,0.6,0.6,24,24,0,0,1,0,0.0,0.000362,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,conventional_hydroelectric,1,61,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,29779.2,364.0,29779.204,81.811,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.11,None,0.285,1.0,1.0,0.0,0.0,0.083,0.066,0,0,0,0,0,0,224129.955,0.0,0.0,0.0,0.0,-0.1615,0.8602,0.328,0.7374
PNW,PNW_geothermal_1,geothermal,1,62,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.8,4.0,30.8,7.7,0.0,0.0,19.804,0.0,0.0,0.0,0.0,0.0,9.1,None,0.081,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_hydroelectric_pumped_storage_1,hydroelectric_pumped_storage,1,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,314.0,6.0,313.998,52.333,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.866,0.866,1.0,10.0,1.0,1.0,0,0,0,0,0,0,2500.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle,1,64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477.5,2.0,477.5,238.75,0.0,0.0,1.562,0.0,0.0,4.31,87.0,2.0,6.9,pacific_naturalgas,0.366,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0034463000000000002,0.36611400000000005,0.009574,0.10612,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine,1,65,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,582.6,6.0,582.6,97.1,0.0,0.0,0.9864,0.0,0.0,4.5,113.0,3.5,10.4,pacific_naturalgas,0.382,1.0,1.0,0.0,0.0,0.8,0.8,6,6,0,1,0,0,0.0,0.0049948,0.5518240000000001,0.012829499999999999,0.18571000000000001,0.0,0.0,0.0,0.0
PNW,PNW_onshore_wind_turbine_1,onshore_wind_turbine,1,66,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,127.2,2.0,127.2,63.6,0.0,0.0,4.2141,0.0,0.0,0.0,0.0,0.0,9.15,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_other_peaker_1,other_peaker,1,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,224.4,12.0,224.4,18.7,0.0,0.0,1.1394,0.0,0.0,4.93,117.0,3.5,10.43,None,0.299,1.0,1.0,0.0,0.0,0.9,0.9,6,6,0,1,0,0,0.0,0.000493,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
PNW,PNW_small_hydroelectric_1,small_hydroelectric,1,68,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,390.2,159.0,833.955,2.454,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.1,None,0.268,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_solar_photovoltaic_1,solar_photovoltaic,1,69,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,460.2,59.0,460.2,7.8,0.0,0.0,1.5246,0.0,0.0,0.0,0.0,0.0,9.17,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_batteries_1,batteries,1,70,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.5,15.0,154.5,10.3,0.0,0.0,0.6097,0.0,0.0,0.0,0.0,0.0,4.62,None,0.0,0.92,0.92,1.0,10.0,1.0,1.0,0,0,0,0,0,0,499.18949999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_geothermal_1,geothermal,1,71,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,680.1,45.0,680.085,15.113,0.0,0.0,19.804,0.0,0.0,0.0,0.0,0.0,9.11,None,0.409,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_hydroelectric_pumped_storage_1,hydroelectric_pumped_storage,1,72,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,42.0,2.0,42.0,21.0,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.866,0.866,1.0,10.0,1.0,1.0,0,0,0,0,0,0,334.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle,1,73,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145.0,1.0,145.0,145.0,0.0,0.0,1.562,0.0,0.0,4.31,87.0,2.0,7.8,pacific_naturalgas,0.524,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0038396,0.413868,0.009574,0.10612,0.0,0.0,0.0,0.0
SD_IID,SD_IID_natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine,1,74,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,925.8,12.0,925.8,77.15,0.0,0.0,0.9633,0.0,0.0,4.5,113.0,3.5,9.84,pacific_naturalgas,0.363,1.0,1.0,0.0,0.0,0.8,0.8,6,6,0,1,0,0,0.0,0.004750079999999999,0.5221104,0.012829499999999999,0.18571000000000001,0.0,0.0,0.0,0.0
SD_IID,SD_IID_other_peaker_1,other_peaker,1,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,57.6,5.0,57.6,11.52,0.0,0.0,1.1394,0.0,0.0,4.31,117.0,3.5,9.11,None,0.021,1.0,1.0,0.0,0.0,0.9,0.9,6,6,0,1,0,0,0.0,0.00043099999999999996,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_small_hydroelectric_1,small_hydroelectric,1,76,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,24.6,22.0,75.394,1.116,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.1,None,0.195,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD_IID,SD_IID_solar_photovoltaic_1,solar_photovoltaic,1,77,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2329.7,66.0,2329.668,35.298,0.0,0.0,1.5246,0.0,0.0,0.0,0.0,0.0,9.14,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_batteries_1,batteries,1,78,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145.3,32.0,145.312,4.541,0.0,0.0,0.6097,0.0,0.0,0.0,0.0,0.0,3.04,None,0.0,0.92,0.92,1.0,10.0,1.0,1.0,0,0,0,0,0,0,469.46430000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_biomass_1,biomass,1,79,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,114.8,36.0,114.804,3.189,0.0,0.0,12.2976,0.0,0.0,3.71,117.0,16.5,10.6,None,0.492,1.0,1.0,0.0,0.0,0.6,0.6,24,24,0,0,1,0,0.0,0.000371,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_conventional_hydroelectric_1,conventional_hydroelectric,1,80,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1424.5,44.0,1424.5,32.375,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.11,None,0.073,1.0,1.0,0.0,0.0,0.123,0.123,0,0,0,0,0,0,1755.978614,0.0,0.0,0.0,0.0,-0.0868,0.919,0.1919,0.9435
SoCal,SoCal_geothermal_1,geothermal,1,81,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,291.0,17.0,291.006,17.118,0.0,0.0,19.804,0.0,0.0,0.0,0.0,0.0,9.1,None,0.187,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_hydroelectric_pumped_storage_1,hydroelectric_pumped_storage,1,82,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1623.0,6.0,1623.0,270.5,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.866,0.866,1.0,10.0,1.0,1.0,0,0,0,0,0,0,12923.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle,1,83,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2308.9,11.0,2308.9,209.9,0.0,0.0,1.0482,0.0,0.0,3.59,87.0,2.0,7.2,pacific_naturalgas,0.393,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0035054,0.38203200000000004,0.009574,0.10612,0.0,0.0,0.0,0.0
SoCal,SoCal_natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine,1,84,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2666.5,41.0,2666.517,65.037,0.0,0.0,1.011,0.0,0.0,4.5,113.0,3.5,10.05,pacific_naturalgas,0.449,1.0,1.0,0.0,0.0,0.8,0.8,6,6,0,1,0,0,0.0,0.00484185,0.5332530000000001,0.012829499999999999,0.18571000000000001,0.0,0.0,0.0,0.0
SoCal,SoCal_onshore_wind_turbine_1,onshore_wind_turbine,1,85,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45.7,3.0,45.699,15.233,0.0,0.0,4.2141,0.0,0.0,0.0,0.0,0.0,9.1,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_other_peaker_1,other_peaker,1,86,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55.8,60.0,55.8,0.93,0.0,0.0,1.1394,0.0,0.0,4.23,117.0,3.5,8.99,None,0.299,1.0,1.0,0.0,0.0,0.9,0.9,6,6,0,1,0,0,0.0,0.00042300000000000004,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_small_hydroelectric_1,small_hydroelectric,1,87,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,105.0,102.0,384.438,1.029,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,8.56,None,0.073,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_solar_photovoltaic_1,solar_photovoltaic,1,88,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6850.2,490.0,6850.2,13.98,0.0,0.0,1.5246,0.0,0.0,0.0,0.0,0.0,9.13,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoCal,SoCal_solar_thermal_without_energy_storage_1,solar_thermal_without_energy_storage,1,89,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,849.8,7.0,849.8,121.4,0.0,0.0,6.7612,0.0,0.0,0.0,0.0,0.0,9.1,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,UT_conventional_hydroelectric_1,conventional_hydroelectric,1,90,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,161.8,6.0,161.802,26.967,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.11,None,0.0,1.0,1.0,0.0,0.0,0.083,0.066,0,0,0,0,0,0,833.2998755,0.0,0.0,0.0,0.0,-0.1615,0.8602,0.328,0.7374
UT,UT_conventional_steam_coal_1,conventional_steam_coal,1,91,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0,1.0,51.0,51.0,0.0,0.0,7.3602,0.0,0.0,1.78,117.0,13.7,12.08,mountain_coal,0.3,1.0,1.0,0.0,0.0,0.25,0.25,24,24,0,1,0,0,0.0,0.00191752,1.1538815999999998,0.0136728,1.3086239999999998,0.0,0.0,0.0,0.0
UT,UT_geothermal_1,geothermal,1,92,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,5.0,71.0,14.2,0.0,0.0,19.804,0.0,0.0,0.0,0.0,0.0,9.1,None,0.141,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,UT_natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle,1,93,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,647.4,1.0,647.4,647.4,0.0,0.0,1.168,0.0,0.0,3.37,87.0,2.0,7.26,mountain_naturalgas,0.461,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0036911199999999996,0.3852156,0.009623999999999999,0.10612,0.0,0.0,0.0,0.0
UT,UT_natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine,1,94,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,191.0,6.0,190.998,31.833,0.0,0.0,1.1365,0.0,0.0,4.5,113.0,3.5,10.99,mountain_naturalgas,0.492,1.0,1.0,0.0,0.0,0.8,0.8,6,6,0,1,0,0,0.0,0.00552738,0.5831294,0.012917000000000001,0.18571000000000001,0.0,0.0,0.0,0.0
UT,UT_other_peaker_1,other_peaker,1,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,39.6,12.0,39.6,3.3,0.0,0.0,1.1394,0.0,0.0,4.13,117.0,3.5,8.73,None,0.246,1.0,1.0,0.0,0.0,0.9,0.9,6,6,0,1,0,0,0.0,0.000413,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
UT,UT_small_hydroelectric_1,small_hydroelectric,1,96,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,38.1,49.0,100.009,0.778,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.11,None,0.149,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,UT_solar_photovoltaic_1,solar_photovoltaic,1,97,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1198.7,36.0,1198.692,33.297,0.0,0.0,1.5246,0.0,0.0,0.0,0.0,0.0,9.13,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,WY_conventional_hydroelectric_1,conventional_hydroelectric,1,98,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,234.4,14.0,234.402,16.743,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.1,None,0.0,1.0,1.0,0.0,0.0,0.083,0.066,0,0,0,0,0,0,1253.830306,0.0,0.0,0.0,0.0,-0.1615,0.8602,0.328,0.7374
WY,WY_conventional_steam_coal_1,conventional_steam_coal,1,99,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1347.0,8.0,1347.0,168.375,0.0,0.0,6.5515,0.0,0.0,1.78,117.0,13.7,10.36,mountain_coal,0.3,1.0,1.0,0.0,0.0,0.25,0.25,24,24,0,1,0,0,0.0,0.00166984,0.9895871999999999,0.0136728,1.3086239999999998,0.0,0.0,0.0,0.0
WY,WY_natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle,1,100,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.0,1.0,94.0,94.0,0.0,0.0,1.562,0.0,0.0,4.31,87.0,2.0,7.81,mountain_naturalgas,0.479,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0040392200000000005,0.4143986,0.009623999999999999,0.10612,0.0,0.0,0.0,0.0
WY,WY_natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine,1,101,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0,1.0,37.0,37.0,0.0,0.0,1.3383,0.0,0.0,4.5,113.0,3.5,10.51,mountain_naturalgas,0.541,1.0,1.0,0.0,0.0,0.8,0.8,6,6,0,1,0,0,0.0,0.00530562,0.5576606000000001,0.012917000000000001,0.18571000000000001,0.0,0.0,0.0,0.0
WY,WY_onshore_wind_turbine_1,onshore_wind_turbine,1,102,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1500.0,3.0,1500.0,500.0,0.0,0.0,4.2141,0.0,0.0,0.0,0.0,0.0,9.21,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,WY_other_peaker_1,other_peaker,1,103,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.8,9.0,11.799,1.311,0.0,0.0,1.1394,0.0,0.0,4.62,117.0,3.5,9.6,None,0.356,1.0,1.0,0.0,0.0,0.9,0.9,6,6,0,1,0,0,0.0,0.000462,0.0,0.0117,0.0,0.0,0.0,0.0,0.0
WY,WY_small_hydroelectric_1,small_hydroelectric,1,104,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,38.5,20.0,72.8,1.923,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,9.1,None,0.033,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,WY_solar_photovoltaic_1,solar_photovoltaic,1,105,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.0,1.0,92.0,92.0,0.0,0.0,1.5246,0.0,0.0,0.0,0.0,0.0,9.21,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_csp_class5_mid_0,csp_class5_mid,0,106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,3528.0,34.3232,5.4061,0.0,0.0,3.54,0.0,0.0,0.0,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0.0,0.000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_commpv_daggett_mid_0,commpv_daggett_mid,0,107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,7500.0,6.722,0.7563,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_respv_daggett_mid_0,respv_daggett_mid,0,108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,7500.0,8.1104,0.9545,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_coal_ccs30avgcf_mid_0,coal_ccs30avgcf_mid,0,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,10.0,0.0,400.0,-1.0,33.4455,5.1847,0.0,0.0,6.76,127.0,13.7,9.75,mountain_coal_ccs30,0.3,1.0,1.0,0.0,0.0,0.25,0.25,24,24,0,1,0,0,0.0,0.00236275,0.651885,0.0150701,0.915982,0.0,0.0,0.0,0.0
AZ,AZ_coal_ccs90avgcf_mid_0,coal_ccs90avgcf_mid,0,110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,10.0,0.0,400.0,-1.0,42.9685,5.6852,0.0,0.0,10.48,127.0,13.7,12.51,mountain_coal_ccs90,0.3,1.0,1.0,0.0,0.0,0.25,0.25,24,24,0,1,0,0,0.0,0.0039253,0.1194705,0.015851,0.13083499999999998,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_ctavgcf_mid_0,naturalgas_ctavgcf_mid,0,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10.0,0.0,600.0,-1.0,4.9943,1.1123,0.0,0.0,4.39,123.0,3.5,9.51,mountain_naturalgas,0.3,1.0,1.0,0.0,0.0,0.9,0.9,1,1,0,1,0,0,0.0,0.00483262,0.5046006000000001,0.013917000000000002,0.18571000000000001,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_ccavgcf_mid_0,naturalgas_ccavgcf_mid,0,112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10.0,0.0,600.0,-1.0,5.7413,1.2556,0.0,0.0,2.11,95.0,2.0,6.4,mountain_naturalgas,0.2,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0031678,0.33958400000000005,0.010424,0.10612,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_ccccsavgcf_mid_0,naturalgas_ccccsavgcf_mid,0,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,10.0,0.0,600.0,-1.0,13.1604,2.635,0.0,0.0,5.58,95.0,8.0,7.52,mountain_naturalgas_ccs90,0.6,1.0,1.0,0.0,0.0,0.64,0.64,6,6,0,1,0,0,0.0,0.0043932,0.03993119999999999,0.013580000000000002,0.04248,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_mid_0,nuclear_mid,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.0,10.0,0.0,700.0,-1.0,43.7356,11.6151,0.0,0.0,2.26,256.0,33.0,10.46,mountain_uranium,0.4,1.0,1.0,0.0,0.0,0.25,0.25,24,24,0,1,0,0,0.0,0.0009582000000000001,0.0,0.02791,0.0,0.0,0.0,0.0,0.0
AZ,AZ_biopower_dedicated_mid_0,biopower_dedicated_mid,0,115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,10.0,0.0,25.0,-1.0,28.7127,12.0044,0.0,0.0,4.61,128.0,16.5,13.5,None,0.3,1.0,1.0,0.0,0.0,0.6,0.6,24,24,0,0,1,0,0.0,0.00046100000000000004,0.0,0.0128,0.0,0.0,0.0,0.0,0.0
AZ,AZ_battery_mid_0,battery_mid,0,116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-1.0,0.9562,0.0224,1.0982,0.031,0.0,0.0,0.0,0.0,None,0.0,0.92,0.92,1.0,10.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_hydropower_npd4_mid_0,hydropower_npd4_mid,0,117,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,80.0,32.6823,4.2587,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,1.0,1.0,1.0,10.0,0.083,0.083,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0112,0.5227,0.3774,1.0063
AZ,AZ_newpumped_0,newpumped,0,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4440.0,18.7487,2.5,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.866,0.866,1.0,12.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
